,0_ID,1_TIME,BID_P_1,BID_V_1,BID_P_2,BID_V_2,BID_P_3,BID_V_3,BID_P_4,BID_V_4,BID_P_5,BID_V_5,BID_P_6,BID_V_6,BID_P_7,BID_V_7,BID_P_8,BID_V_8,BID_P_9,BID_V_9,BID_P_10,BID_V_10,ASK_P_1,ASK_V_1,ASK_P_2,ASK_V_2,ASK_P_3,ASK_V_3,ASK_P_4,ASK_V_4,ASK_P_5,ASK_V_5,ASK_P_6,ASK_V_6,ASK_P_7,ASK_V_7,ASK_P_8,ASK_V_8,ASK_P_9,ASK_V_9,ASK_P_10,ASK_V_10,Y
9582,TEA,1970.01.01 01:35:41.406572,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,15,2423,40,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.0984731926960952
9583,TEA,1970.01.01 01:35:41.406592,2420,4,2419,22,2418,28,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,15,2423,40,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.0984731926960952
9584,TEA,1970.01.01 01:35:41.446698,2420,4,2419,22,2418,28,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,7,2423,40,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.1388989894701222
9585,TEA,1970.01.01 01:35:41.446818,2420,4,2419,22,2418,28,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,7,2423,32,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.16937198313137658
9586,TEA,1970.01.01 01:35:41.447045,2420,4,2419,22,2418,28,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,15,2423,32,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.19462473599690489
9587,TEA,1970.01.01 01:35:41.447065,2420,4,2419,22,2418,28,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,15,2423,40,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.2164917708640444
9588,TEA,1970.01.01 01:35:41.575296,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,15,2423,40,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.2359164378329968
9589,TEA,1970.01.01 01:35:41.575316,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,15,2423,40,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.2534608928922685
9591,TEA,1970.01.01 01:35:43.345475,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,18,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.26949260214272514
9596,TEA,1970.01.01 01:35:44.462984,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,10,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.2842676217783933
9597,TEA,1970.01.01 01:35:44.463004,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,10,2423,37,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.29797294973102106
9598,TEA,1970.01.01 01:35:44.463228,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,10,2423,29,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.3107501513261786
9599,TEA,1970.01.01 01:35:44.463389,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,18,2423,29,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.3227094887434449
9600,TEA,1970.01.01 01:35:44.463409,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,18,2423,29,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.3339388439502713
9601,TEA,1970.01.01 01:35:44.472657,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,18,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.3445096060643406
9602,TEA,1970.01.01 01:35:44.759069,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,10,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.35448069854414643
9603,TEA,1970.01.01 01:35:44.759214,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,10,2423,29,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.3639014185298819
9604,TEA,1970.01.01 01:35:44.759412,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,18,2423,29,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.3728134908687585
9605,TEA,1970.01.01 01:35:44.759432,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,18,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.3812525873189779
9608,TEA,1970.01.01 01:35:45.570222,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,10,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.3892494720600856
9609,TEA,1970.01.01 01:35:45.570414,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,10,2423,29,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.3968308801727395
9610,TEA,1970.01.01 01:35:45.570434,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,10,2423,29,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4040202014952499
9611,TEA,1970.01.01 01:35:45.570608,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,18,2423,29,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4108380201147758
9612,TEA,1970.01.01 01:35:45.570629,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,18,2423,37,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4173025450741595
9613,TEA,1970.01.01 01:35:45.570649,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,18,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4234299579350618
9617,TEA,1970.01.01 01:35:47.547508,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,10,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4292346959722396
9618,TEA,1970.01.01 01:35:47.547795,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,10,2423,29,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4347296849466909
9619,TEA,1970.01.01 01:35:47.547816,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,10,2423,29,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.43992653195652187
9620,TEA,1970.01.01 01:35:47.547922,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,18,2423,29,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.44483568636375337
9621,TEA,1970.01.01 01:35:47.552666,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,18,2423,37,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4494665749575889
9622,TEA,1970.01.01 01:35:47.552686,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,18,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4488762624307408
9623,TEA,1970.01.01 01:35:47.562240,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,10,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.44822883764096494
9624,TEA,1970.01.01 01:35:47.562652,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,18,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.447524052718559
9625,TEA,1970.01.01 01:35:48.547645,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,10,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4467616361996747
9626,TEA,1970.01.01 01:35:48.548016,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,10,2423,29,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4459412924897977
9627,TEA,1970.01.01 01:35:48.548036,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,10,2423,29,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4450627012732318
9628,TEA,1970.01.01 01:35:48.548159,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,18,2423,29,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4441255168657554
9629,TEA,1970.01.01 01:35:48.552658,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,18,2423,37,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4431293675072966
9630,TEA,1970.01.01 01:35:48.552678,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,18,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4420738545911225
9631,TEA,1970.01.01 01:35:48.562505,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,10,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4409585518256596
9632,TEA,1970.01.01 01:35:48.562644,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,18,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4397830043246405
9633,TEA,1970.01.01 01:35:49.140829,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,10,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4385467276208141
9634,TEA,1970.01.01 01:35:49.140956,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,10,2423,29,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4416452253043686
9635,TEA,1970.01.01 01:35:49.140976,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,10,2423,29,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4444949466072071
9636,TEA,1970.01.01 01:35:49.141089,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,18,2423,29,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4471006484926148
9637,TEA,1970.01.01 01:35:49.141193,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,18,2423,37,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4494665749570983
9638,TEA,1970.01.01 01:35:49.141215,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,18,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4515964945864709
9640,TEA,1970.01.01 01:35:50.058511,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,10,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4534937327459856
9641,TEA,1970.01.01 01:35:50.058531,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,10,2423,29,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4551611990877098
9642,TEA,1970.01.01 01:35:50.058551,2420,4,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,10,2423,29,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4566014109351957
9669,TEA,1970.01.01 01:36:02.115929,2420,3,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,10,2423,29,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4578165130038853
9670,TEA,1970.01.01 01:36:02.116058,2420,2,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,10,2423,29,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4588082938309171
9671,TEA,1970.01.01 01:36:02.116088,2420,1,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,10,2423,29,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4595781992164261
9672,TEA,1970.01.01 01:36:02.116208,2419,22,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2410,35,2421,1,2422,10,2423,29,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4601273429171151
9673,TEA,1970.01.01 01:36:02.116296,2419,21,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2410,35,2421,1,2422,10,2423,29,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4630541997454869
9674,TEA,1970.01.01 01:36:02.116387,2420,1,2419,21,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,10,2423,29,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4659084749748561
9675,TEA,1970.01.01 01:36:02.117033,2420,2,2419,21,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,10,2423,29,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4740487550925056
9676,TEA,1970.01.01 01:36:02.124410,2420,2,2419,21,2418,36,2417,35,2416,27,2415,45,2414,77,2413,54,2412,20,2411,49,2421,1,2422,10,2423,29,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4815798915045884
9677,TEA,1970.01.01 01:36:02.124594,2420,2,2419,13,2418,36,2417,35,2416,27,2415,45,2414,77,2413,54,2412,20,2411,49,2421,1,2422,10,2423,29,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4885300565408911
9678,TEA,1970.01.01 01:36:02.124614,2420,2,2419,13,2418,28,2417,35,2416,27,2415,45,2414,77,2413,54,2412,20,2411,49,2421,1,2422,10,2423,29,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.4949237263776913
9679,TEA,1970.01.01 01:36:02.125543,2420,2,2419,21,2418,28,2417,35,2416,27,2415,45,2414,77,2413,54,2412,20,2411,49,2421,1,2422,10,2423,29,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.5007822164022718
9680,TEA,1970.01.01 01:36:02.125695,2420,3,2419,21,2418,28,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,10,2423,29,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.5061241114029464
9681,TEA,1970.01.01 01:36:02.128787,2420,3,2419,21,2418,28,2417,19,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,10,2423,29,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.5109656138797707
9682,TEA,1970.01.01 01:36:02.138128,2420,3,2419,21,2418,28,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,10,2423,29,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.5153208277734348
9683,TEA,1970.01.01 01:36:02.189616,2420,3,2419,21,2418,28,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,18,2423,29,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.5192019906087838
9684,TEA,1970.01.01 01:36:02.189756,2420,2,2419,21,2418,28,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,18,2423,29,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.5226196639168943
9685,TEA,1970.01.01 01:36:02.189796,2420,2,2419,21,2418,28,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,18,2423,37,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.5255828894841896
9686,TEA,1970.01.01 01:36:02.189816,2420,2,2419,21,2418,28,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,18,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.5280993172405648
9687,TEA,1970.01.01 01:36:02.190245,2420,1,2419,21,2418,28,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,18,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.5301753092768561
9688,TEA,1970.01.01 01:36:02.198134,2420,1,2419,21,2418,28,2417,35,2416,27,2415,45,2414,77,2413,54,2412,20,2411,49,2421,1,2422,18,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.5318160234603011
9689,TEA,1970.01.01 01:36:02.198713,2420,1,2419,13,2418,28,2417,35,2416,27,2415,45,2414,77,2413,54,2412,20,2411,49,2421,1,2422,18,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.5330254793130471
9690,TEA,1970.01.01 01:36:02.199055,2420,1,2419,13,2418,28,2417,35,2416,27,2415,45,2414,77,2413,54,2412,20,2411,49,2421,2,2422,18,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.5433482057648488
9691,TEA,1970.01.01 01:36:02.199195,2420,1,2419,13,2418,28,2417,35,2416,27,2415,45,2414,77,2413,54,2412,20,2411,49,2421,3,2422,18,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.5527479561344187
9692,TEA,1970.01.01 01:36:02.239819,2419,13,2418,28,2417,35,2416,27,2415,45,2414,77,2413,54,2412,20,2411,49,2410,35,2421,3,2422,18,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.5612711042852591
9693,TEA,1970.01.01 01:36:02.240232,2419,13,2418,28,2417,35,2416,27,2415,45,2414,77,2413,54,2412,20,2411,49,2410,35,2421,2,2422,18,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.5737524894692515
9694,TEA,1970.01.01 01:36:02.240374,2420,1,2419,13,2418,28,2417,35,2416,27,2415,45,2414,77,2413,54,2412,20,2411,49,2421,2,2422,18,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.585580088787342
9695,TEA,1970.01.01 01:36:02.262942,2420,1,2419,13,2418,28,2417,35,2416,27,2415,45,2414,77,2413,54,2412,20,2411,49,2421,2,2422,26,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.5919280259109355
9696,TEA,1970.01.01 01:36:02.295481,2420,1,2419,13,2418,28,2417,35,2416,27,2415,45,2414,77,2413,54,2412,20,2411,49,2421,2,2422,18,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.5975328062335682
9697,TEA,1970.01.01 01:36:02.474771,2420,1,2419,13,2418,28,2417,19,2416,27,2415,45,2414,77,2413,54,2412,20,2411,49,2421,2,2422,18,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.5949280577676714
9729,TEA,1970.01.01 01:36:17.136864,2420,1,2419,13,2418,28,2417,19,2416,27,2415,45,2414,77,2413,54,2412,20,2411,49,2421,3,2422,18,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.5919280259106873
9730,TEA,1970.01.01 01:36:17.170446,2420,2,2419,13,2418,28,2417,19,2416,27,2415,45,2414,77,2413,54,2412,20,2411,49,2421,3,2422,18,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.5885266657877882
9731,TEA,1970.01.01 01:36:17.202864,2420,2,2419,13,2418,28,2417,19,2416,27,2415,45,2414,77,2413,54,2412,20,2411,49,2421,3,2422,10,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.5847169737347439
9732,TEA,1970.01.01 01:36:17.202884,2420,2,2419,13,2418,28,2417,19,2416,27,2415,45,2414,77,2413,54,2412,20,2411,49,2421,3,2422,10,2423,29,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.580490910307131
9733,TEA,1970.01.01 01:36:17.202904,2420,2,2419,13,2418,28,2417,19,2416,27,2415,45,2414,77,2413,54,2412,20,2411,49,2421,3,2422,10,2423,29,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.5758393083754743
9734,TEA,1970.01.01 01:36:17.212698,2420,2,2419,13,2418,28,2417,19,2416,27,2415,45,2414,77,2413,54,2412,20,2411,49,2421,3,2422,18,2423,29,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.5707517636739687
9735,TEA,1970.01.01 01:36:17.212718,2420,2,2419,13,2418,28,2417,19,2416,27,2415,45,2414,77,2413,54,2412,20,2411,49,2421,3,2422,18,2423,37,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.5652165044909833
9736,TEA,1970.01.01 01:36:17.212738,2420,2,2419,13,2418,28,2417,19,2416,27,2415,45,2414,77,2413,54,2412,20,2411,49,2421,3,2422,18,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.5592202363170737
9741,TEA,1970.01.01 01:36:22.189759,2420,2,2419,21,2418,28,2417,19,2416,27,2415,45,2414,77,2413,54,2412,20,2411,49,2421,3,2422,18,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.5527479561332637
9742,TEA,1970.01.01 01:36:22.190121,2420,2,2419,21,2418,28,2417,19,2416,27,2415,45,2414,77,2413,54,2412,20,2411,49,2421,3,2422,10,2423,37,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.5525651842157733
9743,TEA,1970.01.01 01:36:22.190141,2420,2,2419,21,2418,28,2417,19,2416,27,2415,45,2414,77,2413,54,2412,20,2411,49,2421,3,2422,10,2423,29,2424,20,2425,45,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.5516504162939084
9744,TEA,1970.01.01 01:36:22.190161,2420,2,2419,21,2418,28,2417,19,2416,27,2415,45,2414,77,2413,54,2412,20,2411,49,2421,3,2422,10,2423,29,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.5499999999809031
